Yaw,Pitch,Roll,UncompAccX,UncompAccY,UncompAccZ,UncompGyroX,UncompGyroY,UncompGyroZ,Temperature,Pressure,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatS,LinAccelX,LinAccelY,LinAccelZ,LinAccelN,LinAccelE,LinAccelD
+043.066,-002.790,+006.604,-00.4750,-01.1380,-09.6807,+00.012960,-00.009245,-00.017093,+024.45,+098.23,+0.345,+0.068,-0.048,-00.4750,-01.1380,-09.6807,+00.004108,-00.001932,-00.000303,+0.0624853,-0.00147003,+0.367623,+0.927872,+00.0016,-00.0130,+00.0365,+00.0116,-00.0125,+00.0348
+043.066,-002.790,+006.606,-00.4957,-01.1227,-09.7011,+00.012667,-00.009362,-00.016604,+024.46,+098.23,+0.345,+0.066,-0.047,-00.4957,-01.1227,-09.7011,+00.003815,-00.002049,+00.000185,+0.0625022,-0.00147098,+0.367622,+0.927872,+00.0073,-00.0132,+00.0273,+00.0155,-00.0078,+00.0259
+043.065,-002.792,+006.609,-00.4919,-01.1198,-09.6765,+00.012259,-00.011056,-00.017190,+024.46,+098.22,+0.344,+0.067,-0.048,-00.4919,-01.1198,-09.6765,+00.003407,-00.003743,-00.000401,+0.0625298,-0.00147649,+0.367618,+0.927871,-00.0148,+00.0060,+00.0406,-00.0131,-00.0105,+00.0402
+043.065,-002.793,+006.611,-00.4922,-01.1153,-09.6982,+00.012812,-00.009562,-00.017965,+024.45,+098.22,+0.345,+0.068,-0.050,-00.4922,-01.1153,-09.6982,+00.003960,-00.002249,-00.001175,+0.0625489,-0.00147535,+0.367615,+0.927871,-00.0096,+00.0267,+00.0275,-00.0240,+00.0095,+00.0299
+043.064,-002.794,+006.613,-00.4662,-01.1246,-09.6834,+00.012078,-00.009713,-00.017612,+024.44,+098.22,+0.344,+0.070,-0.049,-00.4662,-01.1246,-09.6834,+00.003226,-00.002400,-00.000822,+0.0625736,-0.00147778,+0.36761,+0.927871,+00.0112,+00.0020,+00.0336,+00.0083,+00.0051,+00.0342
+043.064,-002.795,+006.616,-00.4561,-01.1229,-09.7105,+00.012489,-00.009742,-00.017715,+024.45,+098.23,+0.345,+0.069,-0.049,-00.4561,-01.1229,-09.7105,+00.003637,-00.002429,-00.000926,+0.0625932,-0.0014789,+0.367607,+0.927871,+00.0062,+00.0109,+00.0059,-00.0027,+00.0114,+00.0074
+043.063,-002.796,+006.618,-00.5038,-01.1289,-09.6722,+00.012835,-00.008886,-00.017145,+024.45,+098.23,+0.345,+0.066,-0.052,-00.5038,-01.1289,-09.6722,+00.003984,-00.001573,-00.000356,+0.0626204,-0.00148032,+0.367603,+0.927871,-00.0260,-00.0015,+00.0447,-00.0161,-00.0241,+00.0429
+043.063,-002.797,+006.620,-00.4716,-01.1324,-09.7141,+00.010438,-00.007833,-00.016352,+024.45,+098.23,+0.345,+0.068,-0.050,-00.4716,-01.1324,-09.7141,+00.001586,-00.000521,+00.000437,+0.0626328,-0.0014781,+0.367604,+0.92787,+00.0231,-00.0101,+00.0113,+00.0242,+00.0071,+00.0111
+043.063,-002.797,+006.622,-00.4777,-01.1160,-09.6945,+00.011275,-00.008036,-00.016093,+024.45,+098.24,+0.344,+0.069,-0.050,-00.4777,-01.1160,-09.6945,+00.002423,-00.000723,+00.000697,+0.0626492,-0.00147546,+0.367605,+0.927868,+00.0003,+00.0120,+00.0223,-00.0070,+00.0062,+00.0235
+043.063,-002.798,+006.623,-00.4802,-01.1296,-09.6899,+00.011497,-00.008879,-00.017463,+024.45,+098.23,+0.345,+0.067,-0.048,-00.4802,-01.1296,-09.6899,+00.002646,-00.001566,-00.000674,+0.0626652,-0.00147568,+0.367603,+0.927868,-00.0246,+00.0060,+00.0203,-00.0212,-00.0148,+00.0197
+043.063,-002.799,+006.626,-00.4970,-01.1262,-09.6956,+00.014167,-00.009314,-00.015804,+024.45,+098.22,+0.344,+0.069,-0.049,-00.4970,-01.1262,-09.6956,+00.005316,-00.002001,+00.000986,+0.062692,-0.00147937,+0.367604,+0.927866,-00.0187,+00.0026,+00.0211,-00.0145,-00.0134,+00.0203
+043.063,-002.800,+006.628,-00.4503,-01.1248,-09.7162,+00.012933,-00.008655,-00.015948,+024.45,+098.23,+0.344,+0.068,-0.047,-00.4503,-01.1248,-09.7162,+00.004082,-00.001343,+00.000841,+0.0627084,-0.00147991,+0.367605,+0.927864,+00.0368,+00.0027,+00.0016,+00.0251,+00.0268,+00.0037
+043.063,-002.801,+006.631,-00.5033,-01.0935,-09.6746,+00.013798,-00.009379,-00.016519,+024.45,+098.22,+0.344,+0.066,-0.049,-00.5033,-01.0935,-09.6746,+00.004947,-00.002066,+00.000270,+0.0627401,-0.00147872,+0.367602,+0.927863,-00.0246,+00.0361,+00.0420,-00.0408,+00.0043,+00.0446
+043.062,-002.802,+006.633,-00.4753,-01.1423,-09.6859,+00.012222,-00.008157,-00.017018,+024.45,+098.23,+0.344,+0.065,-0.050,-00.4753,-01.1423,-09.6859,+00.003372,-00.000845,-00.000229,+0.062758,-0.00147644,+0.3676,+0.927863,+00.0170,-00.0088,+00.0272,+00.0195,+00.0020,+00.0268
+043.062,-002.803,+006.635,-00.4854,-01.1327,-09.6715,+00.010265,-00.008781,-00.017219,+024.44,+098.21,+0.346,+0.067,-0.049,-00.4854,-01.1327,-09.6715,+00.001414,-00.001468,-00.000430,+0.0627725,-0.00147829,+0.3676,+0.927862,-00.0066,-00.0025,+00.0450,-00.0011,-00.0116,+00.0440
+043.062,-002.803,+006.636,-00.4552,-01.1373,-09.6878,+00.010535,-00.007623,-00.017667,+024.45,+098.23,+0.344,+0.066,-0.048,-00.4552,-01.1373,-09.6878,+00.001685,-00.000311,-00.000878,+0.062783,-0.00147612,+0.367599,+0.927862,+00.0128,-00.0053,+00.0272,+00.0141,+00.0017,+00.0270
+043.062,-002.803,+006.638,-00.4832,-01.1045,-09.6737,+00.011829,-00.007615,-00.016432,+024.45,+098.22,+0.346,+0.067,-0.046,-00.4832,-01.1045,-09.6737,+00.002979,-00.000303,+00.000357,+0.0628038,-0.00147251,+0.367597,+0.927861,-00.0043,+00.0263,+00.0427,-00.0192,+00.0110,+00.0452
+043.062,-002.804,+006.640,-00.5040,-01.1059,-09.6717,+00.011473,-00.009516,-00.017940,+024.45,+098.23,+0.344,+0.068,-0.049,-00.5040,-01.1059,-09.6717,+00.002622,-00.002203,-00.001151,+0.0628205,-0.00147511,+0.367593,+0.927861,-00.0024,+00.0188,+00.0346,-00.0131,+00.0078,+00.0364
+043.061,-002.805,+006.642,-00.4884,-01.1373,-09.7062,+00.011973,-00.008267,-00.017850,+024.44,+098.22,+0.345,+0.067,-0.050,-00.4884,-01.1373,-09.7062,+00.003122,-00.000954,-00.001061,+0.0628402,-0.00147824,+0.36759,+0.927861,-00.0090,-00.0059,+00.0101,-00.0022,-00.0116,+00.0089
+043.060,-002.806,+006.643,-00.4972,-01.1311,-09.6801,+00.010401,-00.007656,-00.018541,+024.45,+098.23,+0.345,+0.066,-0.048,-00.4972,-01.1311,-09.6801,+00.001551,-00.000344,-00.001752,+0.0628482,-0.00147835,+0.36758,+0.927865,-00.0385,+00.0034,+00.0344,-00.0289,-00.0278,+00.0326
+043.059,-002.806,+006.644,-00.4720,-01.1363,-09.6895,+00.008572,-00.008010,-00.017738,+024.45,+098.23,+0.345,+0.066,-0.050,-00.4720,-01.1363,-09.6895,-00.000278,-00.000698,-00.000948,+0.0628573,-0.00147793,+0.367575,+0.927866,+00.0074,-00.0045,+00.0268,+00.0097,-00.0014,+00.0265
+043.059,-002.806,+006.644,-00.4885,-01.1377,-09.6659,+00.008272,-00.007994,-00.018709,+024.45,+098.22,+0.345,+0.068,-0.048,-00.4885,-01.1377,-09.6659,-00.000578,-00.000682,-00.001920,+0.0628621,-0.00147902,+0.36757,+0.927868,-00.0161,-00.0002,+00.0574,-00.0091,-00.0178,+00.0561
+043.058,-002.807,+006.646,-00.5031,-01.1085,-09.6884,+00.010824,-00.008164,-00.017561,+024.45,+098.22,+0.344,+0.068,-0.048,-00.5031,-01.1085,-09.6884,+00.001974,-00.000852,-00.000772,+0.0628728,-0.00147976,+0.367563,+0.92787,-00.0236,+00.0235,+00.0279,-00.0321,-00.0024,+00.0292
+043.057,-002.807,+006.647,-00.5065,-01.1528,-09.6876,+00.012030,-00.008540,-00.018063,+024.44,+098.22,+0.346,+0.068,-0.049,-00.5065,-01.1528,-09.6876,+00.003180,-00.001228,-00.001274,+0.0628907,-0.00147925,+0.36756,+0.92787,-00.0085,-00.0227,+00.0339,+00.0107,-00.0262,+00.0306
+043.057,-002.810,+006.651,-00.4672,-01.1233,-09.7051,+00.015896,-00.011433,-00.015990,+024.44,+098.22,+0.346,+0.067,-0.050,-00.4672,-01.1233,-09.7051,+00.007046,-00.004121,+00.000799,+0.0629286,-0.00148611,+0.367557,+0.927869,+00.0129,+00.0097,+00.0110,+00.0032,+00.0145,+00.0127
+043.056,-002.811,+006.655,-00.4837,-01.1399,-09.7326,+00.014856,-00.011493,-00.018190,+024.44,+098.22,+0.346,+0.068,-0.050,-00.4837,-01.1399,-09.7326,+00.006006,-00.004181,-00.001401,+0.0629613,-0.00148756,+0.367552,+0.927868,-00.0436,+00.0014,-00.0135,-00.0334,-00.0271,-00.0154
+043.056,-002.814,+006.660,-00.4490,-01.1264,-09.6671,+00.018950,-00.011211,-00.016157,+024.45,+098.22,+0.346,+0.067,-0.050,-00.4490,-01.1264,-09.6671,+00.010101,-00.003899,+00.000632,+0.0630135,-0.00148937,+0.367554,+0.927864,+00.0317,+00.0082,+00.0489,+00.0197,+00.0217,+00.0510
+043.056,-002.816,+006.664,-00.5151,-01.1282,-09.7049,+00.019589,-00.012242,-00.016231,+024.44,+098.23,+0.345,+0.068,-0.048,-00.5151,-01.1282,-09.7049,+00.010740,-00.004929,+00.000558,+0.0630534,-0.00149355,+0.367553,+0.927862,-00.0154,+00.0060,+00.0036,-00.0152,-00.0066,+00.0035
+043.056,-002.816,+006.667,-00.4850,-01.1314,-09.6837,+00.008891,-00.007575,-00.016888,+024.45,+098.23,+0.345,+0.069,-0.048,-00.4850,-01.1314,-09.6837,+00.000042,-00.000263,-00.000099,+0.0630746,-0.00149249,+0.367552,+0.92786,-00.0037,+00.0042,+00.0321,-00.0042,-00.0033,+00.0321
+043.056,-002.817,+006.668,-00.4899,-01.1426,-09.6733,+00.010674,-00.008572,-00.015871,+024.45,+098.23,+0.345,+0.066,-0.048,-00.4899,-01.1426,-09.6733,+00.001825,-00.001260,+00.000918,+0.0630882,-0.00149237,+0.367555,+0.927858,+00.0073,-00.0057,+00.0578,+00.0117,-00.0060,+00.0571
+043.056,-002.816,+006.667,-00.4739,-01.1607,-09.6818,+00.003869,-00.003569,-00.016466,+024.44,+098.22,+0.346,+0.068,-0.049,-00.4739,-01.1607,-09.6818,-00.004980,+00.003743,+00.000323,+0.0630731,-0.00148917,+0.367557,+0.927859,+00.0072,-00.0251,+00.0339,+00.0239,-00.0172,+00.0311
+043.056,-002.815,+006.667,-00.4671,-01.1118,-09.6949,+00.009759,-00.006102,-00.017637,+024.45,+098.23,+0.345,+0.070,-0.049,-00.4671,-01.1118,-09.6949,+00.000910,+00.001210,-00.000848,+0.0630695,-0.00148197,+0.367555,+0.92786,-00.0040,+00.0262,+00.0215,-00.0198,+00.0137,+00.0241
+043.056,-002.817,+006.669,-00.5004,-01.1406,-09.6586,+00.013105,-00.010460,-00.017426,+024.45,+098.22,+0.345,+0.069,-0.049,-00.5004,-01.1406,-09.6586,+00.004256,-00.003148,-00.000637,+0.0630919,-0.00148831,+0.367551,+0.92786,-00.0191,-00.0047,+00.0571,-00.0083,-00.0231,+00.0552
+043.056,-002.819,+006.673,-00.4777,-01.1204,-09.6991,+00.019498,-00.012361,-00.015503,+024.44,+098.23,+0.344,+0.069,-0.050,-00.4777,-01.1204,-09.6991,+00.010650,-00.005049,+00.001286,+0.0631305,-0.00149263,+0.367554,+0.927856,+00.0247,+00.0049,+00.0373,+00.0163,+00.0159,+00.0388
+043.056,-002.823,+006.681,-00.4732,-01.1382,-09.6769,+00.025218,-00.015878,-00.017236,+024.45,+098.23,+0.344,+0.067,-0.048,-00.4732,-01.1382,-09.6769,+00.016369,-00.008566,-00.000447,+0.0632114,-0.00149943,+0.367553,+0.927851,+00.0091,-00.0002,+00.0385,+00.0085,+00.0015,+00.0386
+043.055,-002.825,+006.685,-00.4688,-01.1476,-09.6611,+00.014832,-00.010929,-00.017095,+024.45,+098.23,+0.344,+0.066,-0.050,-00.4688,-01.1476,-09.6611,+00.005983,-00.003617,-00.000306,+0.063252,-0.00149959,+0.367551,+0.927849,-00.0102,+00.0054,+00.0524,-00.0088,-00.0093,+00.0521
+043.055,-002.824,+006.684,-00.4604,-01.1331,-09.6730,+00.003121,-00.004877,-00.017674,+024.44,+098.22,+0.345,+0.070,-0.049,-00.4604,-01.1331,-09.6730,-00.005728,+00.002435,-00.000885,+0.0632437,-0.00149993,+0.367547,+0.927851,+00.0222,+00.0055,+00.0423,+00.0143,+00.0141,+00.0437
+043.054,-002.823,+006.682,-00.4685,-01.1611,-09.7002,+00.001924,-00.004176,-00.019419,+024.44,+098.23,+0.346,+0.068,-0.046,-00.4685,-01.1611,-09.7002,-00.006924,+00.003135,-00.002630,+0.0632182,-0.00149987,+0.367541,+0.927855,+00.0126,-00.0165,+00.0183,+00.0212,-00.0055,+00.0169
+043.053,-002.822,+006.679,-00.5044,-01.1350,-09.7032,+00.006417,-00.005643,-00.018202,+024.45,+098.22,+0.345,+0.069,-0.049,-00.5044,-01.1350,-09.7032,-00.002431,+00.001669,-00.001413,+0.0631926,-0.00149844,+0.367533,+0.92786,-00.0222,+00.0027,+00.0123,-00.0175,-00.0147,+00.0114
+043.053,-002.823,+006.681,-00.4913,-01.1110,-09.7124,+00.014306,-00.009277,-00.018289,+024.44,+098.22,+0.345,+0.068,-0.049,-00.4913,-01.1110,-09.7124,+00.005458,-00.001965,-00.001500,+0.0632082,-0.00150002,+0.367529,+0.92786,+00.0088,+00.0325,-00.0076,-00.0160,+00.0304,-00.0033
+043.052,-002.826,+006.688,-00.4943,-01.1361,-09.6929,+00.022995,-00.012917,-00.017507,+024.43,+098.21,+0.345,+0.068,-0.049,-00.4943,-01.1361,-09.6929,+00.014147,-00.005605,-00.000718,+0.0632755,-0.00150538,+0.367524,+0.927858,-00.0115,+00.0031,+00.0224,-00.0095,-00.0082,+00.0220
+043.051,-002.830,+006.694,-00.4690,-01.1607,-09.6660,+00.022499,-00.014233,-00.017263,+024.45,+098.22,+0.345,+0.069,-0.048,-00.4690,-01.1607,-09.6660,+00.013651,-00.006922,-00.000474,+0.0633385,-0.00151349,+0.367522,+0.927854,-00.0026,-00.0054,+00.0507,+00.0040,-00.0117,+00.0495
+043.050,-002.831,+006.697,-00.4795,-01.1544,-09.6448,+00.007991,-00.006984,-00.017618,+024.45,+098.24,+0.345,+0.068,-0.048,-00.4795,-01.1544,-09.6448,-00.000857,+00.000328,-00.000829,+0.0633667,-0.00151573,+0.367515,+0.927855,+00.0042,-00.0137,+00.0703,+00.0155,-00.0154,+00.0683
+043.049,-002.830,+006.696,-00.5106,-01.1659,-09.7041,+00.005101,-00.005209,-00.018452,+024.45,+098.23,+0.346,+0.067,-0.047,-00.5106,-01.1659,-09.7041,-00.003747,+00.002102,-00.001663,+0.0633544,-0.00151546,+0.367506,+0.927859,-00.0034,-00.0296,+00.0122,+00.0182,-00.0251,+00.0085
+043.049,-002.829,+006.694,-00.4930,-01.1519,-09.6923,+00.005940,-00.005726,-00.018157,+024.44,+098.23,+0.346,+0.068,-0.048,-00.4930,-01.1519,-09.6923,-00.002907,+00.001585,-00.001368,+0.063338,-0.00150874,+0.367502,+0.927862,-00.0096,-00.0116,+00.0228,+00.0019,-00.0177,+00.0208
+043.049,-002.829,+006.695,-00.4772,-01.1301,-09.7048,+00.011697,-00.007629,-00.016432,+024.44,+098.23,+0.344,+0.069,-0.051,-00.4772,-01.1301,-09.7048,+00.002850,-00.000318,+00.000357,+0.0633464,-0.00150761,+0.367501,+0.927862,+00.0044,+00.0083,+00.0160,-00.0018,+00.0071,+00.0171
+043.049,-002.832,+006.700,-00.4863,-01.1365,-09.6900,+00.016298,-00.010644,-00.016651,+024.45,+098.22,+0.345,+0.070,-0.050,-00.4863,-01.1365,-09.6900,+00.007451,-00.003332,+00.000138,+0.0633906,-0.00151279,+0.367501,+0.927859,-00.0024,+00.0047,+00.0249,-00.0039,-00.0012,+00.0252
+043.048,-002.833,+006.704,-00.4805,-01.1173,-09.6840,+00.016883,-00.011196,-00.017500,+024.45,+098.23,+0.346,+0.069,-0.048,-00.4805,-01.1173,-09.6840,+00.008036,-00.003885,-00.000711,+0.0634282,-0.00151377,+0.367496,+0.927858,-00.0212,+00.0167,+00.0278,-00.0256,-00.0057,+00.0285
+043.048,-002.836,+006.707,-00.4851,-01.1446,-09.6741,+00.014011,-00.010712,-00.017216,+024.43,+098.21,+0.346,+0.069,-0.049,-00.4851,-01.1446,-09.6741,+00.005164,-00.003401,-00.000427,+0.0634662,-0.00152092,+0.367496,+0.927856,-00.0006,-00.0021,+00.0407,+00.0028,-00.0067,+00.0401
+043.047,-002.836,+006.709,-00.4849,-01.1528,-09.6665,+00.011563,-00.008975,-00.017354,+024.43,+098.21,+0.346,+0.065,-0.049,-00.4849,-01.1528,-09.6665,+00.002716,-00.001664,-00.000564,+0.063484,-0.00152244,+0.367489,+0.927857,+00.0232,-00.0180,+00.0561,+00.0316,-00.0038,+00.0547
+043.047,-002.837,+006.710,-00.4711,-01.1375,-09.6943,+00.008776,-00.007100,-00.018187,+024.44,+098.23,+0.346,+0.068,-0.048,-00.4711,-01.1375,-09.6943,-00.000071,+00.000211,-00.001398,+0.0634916,-0.00152419,+0.367486,+0.927858,+00.0136,+00.0054,+00.0205,+00.0072,+00.0108,+00.0216
+043.046,-002.837,+006.711,-00.4475,-01.1308,-09.6523,+00.011405,-00.008589,-00.016963,+024.45,+098.23,+0.345,+0.067,-0.050,-00.4475,-01.1308,-09.6523,+00.002558,-00.001278,-00.000174,+0.0634961,-0.00152014,+0.367482,+0.927859,+00.0147,+00.0193,+00.0413,-00.0006,+00.0190,+00.0439
+043.046,-002.837,+006.713,-00.4786,-01.1366,-09.6915,+00.012374,-00.008025,-00.015958,+024.44,+098.22,+0.346,+0.069,-0.049,-00.4786,-01.1366,-09.6915,+00.003527,-00.000714,+00.000831,+0.063519,-0.00151892,+0.367483,+0.927858,+00.0062,+00.0069,+00.0232,+00.0008,+00.0064,+00.0241
+043.046,-002.838,+006.715,-00.4925,-01.1217,-09.6538,+00.012705,-00.008250,-00.017571,+024.45,+098.23,+0.345,+0.068,-0.047,-00.4925,-01.1217,-09.6538,+00.003858,-00.000939,-00.000782,+0.063537,-0.00151894,+0.367483,+0.927856,+00.0018,+00.0132,+00.0517,-00.0055,+00.0046,+00.0529
+043.046,-002.839,+006.717,-00.4838,-01.1358,-09.6920,+00.011294,-00.007641,-00.016245,+024.44,+098.23,+0.345,+0.066,-0.048,-00.4838,-01.1358,-09.6920,+00.002448,-00.000330,+00.000543,+0.0635523,-0.00151729,+0.367481,+0.927856,+00.0013,+00.0083,+00.0226,-00.0037,+00.0041,+00.0234
+043.046,-002.839,+006.718,-00.4999,-01.1650,-09.6608,+00.009222,-00.007507,-00.016425,+024.45,+098.23,+0.345,+0.069,-0.048,-00.4999,-01.1650,-09.6608,+00.000375,-00.000196,+00.000364,+0.0635641,-0.00151654,+0.367482,+0.927855,+00.0111,-00.0077,+00.0650,+00.0162,-00.0057,+00.0641
+043.047,-002.837,+006.715,-00.4627,-01.1354,-09.7259,-00.000135,-00.001665,-00.015922,+024.44,+098.23,+0.346,+0.068,-0.050,-00.4627,-01.1354,-09.7259,-00.008982,+00.005646,+00.000867,+0.0635284,-0.00151151,+0.367486,+0.927856,+00.0220,+00.0083,-00.0112,+00.0100,+00.0223,-00.0091
+043.047,-002.836,+006.713,-00.4536,-01.1438,-09.7131,+00.006285,-00.005700,-00.016386,+024.44,+098.22,+0.346,+0.068,-0.051,-00.4536,-01.1438,-09.7131,-00.002561,+00.001611,+00.000403,+0.0635084,-0.0015074,+0.367491,+0.927855,+00.0072,+00.0141,+00.0009,-00.0044,+00.0150,+00.0029
+043.047,-002.836,+006.712,-00.4652,-01.1429,-09.7327,+00.008831,-00.007278,-00.016482,+024.45,+098.23,+0.345,+0.069,-0.048,-00.4652,-01.1429,-09.7327,-00.000015,+00.000033,+00.000307,+0.0635048,-0.00150561,+0.36749,+0.927856,+00.0193,+00.0004,-00.0180,+00.0130,+00.0156,-00.0168
+043.048,-002.837,+006.717,-00.4712,-01.1368,-09.7003,+00.023117,-00.013778,-00.014475,+024.44,+098.23,+0.346,+0.070,-0.050,-00.4712,-01.1368,-09.7003,+00.014271,-00.006467,+00.002314,+0.0635479,-0.00150536,+0.367494,+0.927851,+00.0250,+00.0125,+00.0263,+00.0109,+00.0229,+00.0288
+043.048,-002.841,+006.726,-00.4961,-01.1369,-09.6819,+00.022163,-00.014577,-00.015562,+024.43,+098.22,+0.345,+0.068,-0.047,-00.4961,-01.1369,-09.6819,+00.013317,-00.007266,+00.001227,+0.0636327,-0.00151002,+0.367497,+0.927844,-00.0106,+00.0087,+00.0325,-00.0122,-00.0049,+00.0327
+043.048,-002.843,+006.730,-00.4986,-01.1291,-09.7012,+00.014337,-00.009304,-00.014995,+024.44,+098.23,+0.346,+0.067,-0.050,-00.4986,-01.1291,-09.7012,+00.005492,-00.001993,+00.001794,+0.0636708,-0.00150987,+0.367504,+0.927839,-00.0261,+00.0138,+00.0164,-00.0277,-00.0097,+00.0166
+043.049,-002.843,+006.729,-00.4957,-01.1664,-09.6557,+00.004800,-00.005534,-00.016925,+024.45,+098.23,+0.346,+0.069,-0.048,-00.4957,-01.1664,-09.6557,-00.004045,+00.001777,-00.000136,+0.0636667,-0.00150874,+0.367505,+0.927839,-00.0099,-00.0201,+00.0586,+00.0091,-00.0283,+00.0552
+043.049,-002.841,+006.727,-00.4684,-01.1616,-09.6955,+00.002398,-00.002906,-00.015423,+024.45,+098.23,+0.345,+0.068,-0.049,-00.4684,-01.1616,-09.6955,-00.006447,+00.004405,+00.001366,+0.0636418,-0.0015053,+0.367507,+0.92784,-00.0017,-00.0094,+00.0252,+00.0063,-00.0109,+00.0238
+043.049,-002.840,+006.726,-00.4900,-01.1188,-09.6973,+00.009184,-00.005635,-00.016166,+024.45,+098.23,+0.346,+0.066,-0.047,-00.4900,-01.1188,-09.6973,+00.000338,+00.001676,+00.000623,+0.0636305,-0.00149875,+0.367508,+0.92784,-00.0048,+00.0268,+00.0171,-00.0210,+00.0141,+00.0199
+043.049,-002.841,+006.728,-00.4981,-01.1217,-09.6823,+00.013845,-00.008759,-00.017088,+024.45,+098.22,+0.346,+0.069,-0.049,-00.4981,-01.1217,-09.6823,+00.005000,-00.001449,-00.000299,+0.0636467,-0.00150032,+0.367509,+0.927839,-00.0013,+00.0215,+00.0337,-00.0142,+00.0107,+00.0359
+043.049,-002.842,+006.731,-00.4986,-01.1480,-09.6983,+00.015289,-00.010864,-00.015950,+024.45,+098.22,+0.346,+0.069,-0.050,-00.4986,-01.1480,-09.6983,+00.006444,-00.003554,+00.000839,+0.0636763,-0.00149955,+0.36751,+0.927836,-00.0130,-00.0015,+00.0160,-00.0077,-00.0118,+00.0151
+043.049,-002.843,+006.733,-00.4670,-01.1429,-09.6613,+00.014318,-00.008699,-00.016859,+024.45,+098.23,+0.346,+0.068,-0.049,-00.4670,-01.1429,-09.6613,+00.005473,-00.001388,-00.000070,+0.0637004,-0.00149844,+0.36751,+0.927834,-00.0065,+00.0181,+00.0505,-00.0149,+00.0026,+00.0519
+043.049,-002.844,+006.734,-00.4601,-01.1589,-09.6688,+00.007527,-00.007136,-00.016504,+024.44,+098.22,+0.345,+0.068,-0.049,-00.4601,-01.1589,-09.6688,-00.001318,+00.000175,+00.000284,+0.0637093,-0.00149919,+0.367509,+0.927834,+00.0257,-00.0118,+00.0454,+00.0288,+00.0036,+00.0449
+043.049,-002.843,+006.733,-00.4788,-01.1325,-09.6721,+00.006105,-00.004901,-00.017484,+024.45,+098.23,+0.346,+0.070,-0.049,-00.4788,-01.1325,-09.6721,-00.002740,+00.002410,-00.000695,+0.0636959,-0.00149794,+0.367509,+0.927835,+00.0119,+00.0145,+00.0271,00.0000,+00.0153,+00.0292
+043.049,-002.842,+006.732,-00.4987,-01.1333,-09.6736,+00.008733,-00.007195,-00.016790,+024.44,+098.23,+0.346,+0.067,-0.050,-00.4987,-01.1333,-09.6736,-00.000112,+00.000116,-00.000002,+0.0636855,-0.00149813,+0.367511,+0.927835,-00.0131,+00.0134,+00.0407,-00.0168,-00.0041,+00.0413
+043.049,-002.842,+006.733,-00.4606,-01.1352,-09.6559,+00.013142,-00.007477,-00.017005,+024.45,+098.23,+0.345,+0.068,-0.047,-00.4606,-01.1352,-09.6559,+00.004297,-00.000166,-00.000217,+0.0636941,-0.00149368,+0.367509,+0.927835,+00.0323,+00.0070,+00.0436,+00.0207,+00.0219,+00.0457
+043.049,-002.843,+006.735,-00.4693,-01.1391,-09.6599,+00.013882,-00.009787,-00.016133,+024.45,+098.23,+0.345,+0.069,-0.048,-00.4693,-01.1391,-09.6599,+00.005037,-00.002476,+00.000656,+0.0637166,-0.00149213,+0.36751,+0.927833,+00.0165,+00.0081,+00.0542,+00.0088,+00.0106,+00.0556
+043.049,-002.844,+006.737,-00.4904,-01.1477,-09.6666,+00.011227,-00.008301,-00.017289,+024.45,+098.22,+0.346,+0.068,-0.049,-00.4904,-01.1477,-09.6666,+00.002382,-00.000991,-00.000500,+0.0637318,-0.00149106,+0.367507,+0.927833,-00.0171,+00.0100,+00.0369,-00.0177,-00.0089,+00.0369
+043.049,-002.844,+006.738,-00.4748,-01.1455,-09.6984,+00.010457,-00.005544,-00.016037,+024.43,+098.22,+0.346,+0.069,-0.049,-00.4748,-01.1455,-09.6984,+00.001612,+00.001767,+00.000752,+0.0637431,-0.00148596,+0.36751,+0.927831,+00.0110,+00.0022,+00.0157,+00.0072,+00.0073,+00.0164
+043.049,-002.843,+006.738,-00.4984,-01.1463,-09.6950,+00.008869,-00.006180,-00.016851,+024.45,+098.22,+0.347,+0.070,-0.048,-00.4984,-01.1463,-09.6950,+00.000023,+00.001131,-00.000062,+0.0637405,-0.00148432,+0.367511,+0.927831,+00.0097,-00.0134,+00.0239,+00.0172,-00.0059,+00.0227
+043.049,-002.844,+006.738,-00.4758,-01.1472,-09.6813,+00.008788,-00.007895,-00.017829,+024.44,+098.24,+0.346,+0.067,-0.048,-00.4758,-01.1472,-09.6813,-00.000058,-00.000585,-00.001040,+0.0637408,-0.00148736,+0.367511,+0.927831,+00.0101,+00.0005,+00.0328,+00.0085,+00.0033,+00.0331
+043.049,-002.844,+006.738,-00.4770,-01.1428,-09.7212,+00.009486,-00.007660,-00.016719,+024.44,+098.23,+0.346,+0.065,-0.050,-00.4770,-01.1428,-09.7212,+00.000641,-00.000349,+00.000070,+0.0637416,-0.001487,+0.367511,+0.927831,-00.0056,+00.0173,-00.0126,-00.0164,+00.0102,-00.0108
+043.049,-002.844,+006.739,-00.4750,-01.1329,-09.6586,+00.011784,-00.007970,-00.016375,+024.43,+098.22,+0.346,+0.068,-0.048,-00.4750,-01.1329,-09.6586,+00.002939,-00.000659,+00.000413,+0.0637524,-0.0014856,+0.367512,+0.92783,+00.0109,+00.0150,+00.0555,+00.0002,+00.0117,+00.0574
